locked_card_id,fit_slot,source_rebuild_priority,source_rebuild_lane,source_type,required_source,source_intake_status,target_manual_field,review_question,source_url,source_title,source_date,source_publisher,source_language,source_evidence_strength,extracted_value_or_claim,supports_or_blocks,reviewer_notes,reviewed_by,reviewed_date,source_release_policy,candidate_name_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,scouting_card_release_allowed,manual_review_unlock_allowed,recommendation_label,prefill_method
LOCKED-FP-9361EF7FF3,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,medical_current_status_source,True,not_started_locked,medical_source_url,"Does this source clarify injury, rehab, IL, workload interruption, or current availability?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-9361EF7FF3,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,recent_video_or_scouting_report,True,not_started_locked,video_source_url_1,"Does this source show current tools, role, or scouting traits rather than old reputation?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-9361EF7FF3,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,transaction_or_roster_status_source,True,prefilled_needs_human_review,stat_source_url_2,"Does this source verify current roster, transaction, option, or movement plausibility?","https://statsapi.mlb.com/api/v1/people/691172?hydrate=currentTeam,stats(group=[pitching],type=[yearByYear])",MLB Stats API current-team roster context by MLBAM id,,MLB Stats API,en,primary,Official endpoint can verify current-team context; reviewer must check transaction/access status.,context_only,Auto-prefilled from MLBAM id; human review still required.,automation_prefill,2026-06-22,locked_source_evidence_prefill_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,official_id_source
LOCKED-FP-9361EF7FF3,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,workload_starter_runway_source,True,prefilled_needs_human_review,stat_source_url_2,"Does this source verify recent workload, starter runway, pitch count, or multi-inning role?",https://baseballsavant.mlb.com/statcast_search?player_type=pitcher&player_id=691172,Baseball Savant statcast search by MLBAM id,,Baseball Savant,en,primary,Statcast source can support workload/starter-runway review; reviewer must extract role and usage evidence.,context_only,Auto-prefilled from MLBAM id; human review still required.,automation_prefill,2026-06-22,locked_source_evidence_prefill_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,official_id_source
LOCKED-FP-99D90E747F,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,contract_access_source,True,not_started_locked,contract_source_url,"Does this source clarify salary, option, buyout, club control, agent, or access feasibility?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-99D90E747F,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,current_stat_page,True,prefilled_needs_human_review,stat_source_url_1,Does this source verify the current stat/role baseline and snapshot date?,"https://statsapi.mlb.com/api/v1/people/668716?hydrate=currentTeam,stats(group=[pitching],type=[yearByYear])",MLB Stats API player endpoint by MLBAM id,,MLB Stats API,en,primary,Official player id endpoint available for current stat baseline; reviewer must verify snapshot.,context_only,Auto-prefilled from MLBAM id; human review still required.,automation_prefill,2026-06-22,locked_source_evidence_prefill_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,official_id_source
LOCKED-FP-99D90E747F,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,korea_or_overseas_willingness_source_if_available,True,not_started_locked,korea_willingness_source_url,"Does this source indicate Korea/overseas openness, role acceptance, or agent posture?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-99D90E747F,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,medical_current_status_source,True,not_started_locked,medical_source_url,"Does this source clarify injury, rehab, IL, workload interruption, or current availability?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-99D90E747F,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,recent_video_or_scouting_report,True,not_started_locked,video_source_url_1,"Does this source show current tools, role, or scouting traits rather than old reputation?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-99D90E747F,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,transaction_or_roster_status_source,True,prefilled_needs_human_review,stat_source_url_2,"Does this source verify current roster, transaction, option, or movement plausibility?","https://statsapi.mlb.com/api/v1/people/668716?hydrate=currentTeam,stats(group=[pitching],type=[yearByYear])",MLB Stats API current-team roster context by MLBAM id,,MLB Stats API,en,primary,Official endpoint can verify current-team context; reviewer must check transaction/access status.,context_only,Auto-prefilled from MLBAM id; human review still required.,automation_prefill,2026-06-22,locked_source_evidence_prefill_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,official_id_source
LOCKED-FP-99D90E747F,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,workload_starter_runway_source,True,prefilled_needs_human_review,stat_source_url_2,"Does this source verify recent workload, starter runway, pitch count, or multi-inning role?",https://baseballsavant.mlb.com/statcast_search?player_type=pitcher&player_id=668716,Baseball Savant statcast search by MLBAM id,,Baseball Savant,en,primary,Statcast source can support workload/starter-runway review; reviewer must extract role and usage evidence.,context_only,Auto-prefilled from MLBAM id; human review still required.,automation_prefill,2026-06-22,locked_source_evidence_prefill_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,official_id_source
LOCKED-FP-A2B7936682,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,contract_access_source,True,not_started_locked,contract_source_url,"Does this source clarify salary, option, buyout, club control, agent, or access feasibility?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-A2B7936682,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,current_stat_page,True,prefilled_needs_human_review,stat_source_url_1,Does this source verify the current stat/role baseline and snapshot date?,"https://statsapi.mlb.com/api/v1/people/622569?hydrate=currentTeam,stats(group=[pitching],type=[yearByYear])",MLB Stats API player endpoint by MLBAM id,,MLB Stats API,en,primary,Official player id endpoint available for current stat baseline; reviewer must verify snapshot.,context_only,Auto-prefilled from MLBAM id; human review still required.,automation_prefill,2026-06-22,locked_source_evidence_prefill_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,official_id_source
LOCKED-FP-A2B7936682,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,korea_or_overseas_willingness_source_if_available,True,not_started_locked,korea_willingness_source_url,"Does this source indicate Korea/overseas openness, role acceptance, or agent posture?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-A2B7936682,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,medical_current_status_source,True,not_started_locked,medical_source_url,"Does this source clarify injury, rehab, IL, workload interruption, or current availability?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-A2B7936682,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,recent_video_or_scouting_report,True,not_started_locked,video_source_url_1,"Does this source show current tools, role, or scouting traits rather than old reputation?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-A2B7936682,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,transaction_or_roster_status_source,True,prefilled_needs_human_review,stat_source_url_2,"Does this source verify current roster, transaction, option, or movement plausibility?","https://statsapi.mlb.com/api/v1/people/622569?hydrate=currentTeam,stats(group=[pitching],type=[yearByYear])",MLB Stats API current-team roster context by MLBAM id,,MLB Stats API,en,primary,Official endpoint can verify current-team context; reviewer must check transaction/access status.,context_only,Auto-prefilled from MLBAM id; human review still required.,automation_prefill,2026-06-22,locked_source_evidence_prefill_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,official_id_source
LOCKED-FP-A2B7936682,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,workload_starter_runway_source,True,prefilled_needs_human_review,stat_source_url_2,"Does this source verify recent workload, starter runway, pitch count, or multi-inning role?",https://baseballsavant.mlb.com/statcast_search?player_type=pitcher&player_id=622569,Baseball Savant statcast search by MLBAM id,,Baseball Savant,en,primary,Statcast source can support workload/starter-runway review; reviewer must extract role and usage evidence.,context_only,Auto-prefilled from MLBAM id; human review still required.,automation_prefill,2026-06-22,locked_source_evidence_prefill_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,official_id_source
LOCKED-FP-A75C50B0B4,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,contract_access_source,True,not_started_locked,contract_source_url,"Does this source clarify salary, option, buyout, club control, agent, or access feasibility?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-A75C50B0B4,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,current_stat_page,True,prefilled_needs_human_review,stat_source_url_1,Does this source verify the current stat/role baseline and snapshot date?,"https://statsapi.mlb.com/api/v1/people/688497?hydrate=currentTeam,stats(group=[pitching],type=[yearByYear])",MLB Stats API player endpoint by MLBAM id,,MLB Stats API,en,primary,Official player id endpoint available for current stat baseline; reviewer must verify snapshot.,context_only,Auto-prefilled from MLBAM id; human review still required.,automation_prefill,2026-06-22,locked_source_evidence_prefill_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,official_id_source
LOCKED-FP-A75C50B0B4,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,korea_or_overseas_willingness_source_if_available,True,not_started_locked,korea_willingness_source_url,"Does this source indicate Korea/overseas openness, role acceptance, or agent posture?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-A75C50B0B4,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,medical_current_status_source,True,not_started_locked,medical_source_url,"Does this source clarify injury, rehab, IL, workload interruption, or current availability?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
LOCKED-FP-A75C50B0B4,foreign_pitcher,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,recent_video_or_scouting_report,True,not_started_locked,video_source_url_1,"Does this source show current tools, role, or scouting traits rather than old reputation?",,,,,,,,,,,,locked_source_evidence_intake_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed,
